Brazil,Serie A,2023,13/08/2023,1:00,Botafogo RJ,Internacional,3,1,H,2.41,3.07,3.48,2.46,3.17,3.7,2.33,3,3.36
Brazil,Serie A,2023,13/08/2023,15:00,Atletico-MG,Bahia,1,0,H,1.6,3.86,6.76,1.63,4.09,6.9,1.58,3.77,6.18
Brazil,Serie A,2023,13/08/2023,20:00,America MG,Goias,0,1,A,2,3.46,4.17,2.03,3.59,4.3,1.97,3.38,3.92
Brazil,Serie A,2023,13/08/2023,20:00,Corinthians,Coritiba,3,1,H,1.73,3.59,5.72,1.77,3.67,5.8,1.7,3.51,5.31
Brazil,Serie A,2023,13/08/2023,20:00,Gremio,Fluminense,2,1,H,2.32,3.35,3.36,2.39,3.47,3.65,2.24,3.3,3.22
Brazil,Serie A,2023,13/08/2023,22:30,Flamengo RJ,Sao Paulo,1,1,D,1.8,3.73,4.87,1.81,3.82,5.1,1.77,3.63,4.56
Brazil,Serie A,2023,13/08/2023,22:30,Fortaleza,Santos,4,0,H,1.55,3.98,7.47,1.57,4.1,8,1.52,3.84,7.02
Brazil,Serie A,2023,14/08/2023,23:00,Palmeiras,Cruzeiro,1,0,H,1.6,4.06,6.35,1.62,4.2,6.5,1.57,3.9,5.93
Brazil,Serie A,2023,15/08/2023,1:00,Bragantino,Vasco,1,1,D,1.64,3.82,6.32,1.66,3.95,6.5,1.6,3.75,5.92
Brazil,Serie A,2023,16/08/2023,0:00,Athletico-PR,Cuiaba,2,0,H,1.84,3.44,5.09,1.91,3.47,5.2,1.83,3.31,4.72
Brazil,Serie A,2023,19/08/2023,20:00,Internacional,Fortaleza,0,1,A,2.43,3.14,3.37,2.47,3.2,3.51,2.35,3.07,3.24
Brazil,Serie A,2023,19/08/2023,20:00,Sao Paulo,Botafogo RJ,0,0,D,1.95,3.52,4.28,2.05,3.62,4.5,1.93,3.38,4.09
Brazil,Serie A,2023,19/08/2023,22:30,Cuiaba,Palmeiras,0,2,A,3.46,3.13,2.38,3.75,3.25,2.38,3.45,3.06,2.25
Brazil,Serie A,2023,19/08/2023,22:30,Fluminense,America MG,3,1,H,1.5,4.34,7.55,1.51,4.5,8,1.46,4.25,7.17
Brazil,Serie A,2023,20/08/2023,1:00,Cruzeiro,Corinthians,1,1,D,1.8,3.59,5.12,1.9,3.64,5.3,1.78,3.41,4.9
Brazil,Serie A,2023,20/08/2023,15:00,Vasco,Atletico-MG,1,0,H,2.69,3.12,2.98,2.8,3.28,3.05,2.67,3.01,2.85
Brazil,Serie A,2023,20/08/2023,20:00,Bahia,Bragantino,4,0,H,2.45,3.32,3.15,2.52,3.42,3.27,2.39,3.26,2.99
Brazil,Serie A,2023,20/08/2023,20:00,Coritiba,Flamengo RJ,2,3,A,3.97,3.59,2.01,4.09,3.63,2.07,3.73,3.44,1.99
Brazil,Serie A,2023,20/08/2023,20:00,Santos,Gremio,2,1,H,2.64,3.19,2.99,2.71,3.34,3.06,2.56,3.13,2.85
Brazil,Serie A,2023,22/08/2023,0:00,Goias,Athletico-PR,1,1,D,2.94,3.11,2.73,3.02,3.19,2.75,2.85,3.02,2.64
Brazil,Serie A,2023,26/08/2023,22:30,Flamengo RJ,Internacional,0,0,D,1.48,4.38,7.89,1.5,4.6,8.5,1.46,4.29,7.24
Brazil,Serie A,2023,27/08/2023,1:00,Corinthians,Goias,1,1,D,1.98,3.27,4.58,2.14,3.35,4.58,2,3.13,4.23
Brazil,Serie A,2023,27/08/2023,15:00,Bragantino,Cuiaba,2,0,H,1.65,3.66,6.51,1.76,3.74,6.51,1.69,3.53,5.55
Brazil,Serie A,2023,27/08/2023,20:00,America MG,Sao Paulo,2,1,H,2.68,3.28,2.86,2.75,3.35,2.92,2.62,3.23,2.73
Brazil,Serie A,2023,27/08/2023,20:00,Atletico-MG,Santos,2,0,H,1.6,3.67,7.43,1.62,3.94,7.6,1.57,3.67,6.81
Brazil,Serie A,2023,27/08/2023,20:00,Botafogo RJ,Bahia,3,0,H,1.89,3.6,4.48,1.95,3.7,4.9,1.88,3.5,4.2
Brazil,Serie A,2023,27/08/2023,22:30,Athletico-PR,Fluminense,2,2,D,1.81,3.59,5.06,1.82,3.74,5.2,1.77,3.56,4.73
Brazil,Serie A,2023,27/08/2023,22:30,Fortaleza,Coritiba,3,1,H,1.53,4.17,7.18,1.56,4.5,8.08,1.5,4.11,6.88
Brazil,Serie A,2023,27/08/2023,22:30,Palmeiras,Vasco,1,0,H,1.38,4.87,9.59,1.45,5.3,11,1.36,4.8,9.05
Brazil,Serie A,2023,27/08/2023,23:00,Gremio,Cruzeiro,3,0,H,2.05,3.41,4.03,2.08,3.52,4.29,2,3.37,3.86
Brazil,Serie A,2023,2/9/2023,20:00,Athletico-PR,Atletico-MG,1,1,D,2.46,3.06,3.41,2.51,3.2,3.56,2.36,3.06,3.28
Brazil,Serie A,2023,2/9/2023,20:00,Goias,Internacional,0,0,D,2.9,2.89,2.97,2.9,3.05,3.09,2.77,2.9,2.86
Brazil,Serie A,2023,3/9/2023,1:00,Botafogo RJ,Flamengo RJ,1,2,A,2.48,3.28,3.13,2.58,3.31,3.21,2.45,3.18,2.99
Brazil,Serie A,2023,3/9/2023,15:00,Gremio,Cuiaba,2,0,H,1.68,3.75,5.88,1.71,3.85,6.05,1.66,3.66,5.58
Brazil,Serie A,2023,3/9/2023,20:00,Corinthians,Palmeiras,0,0,D,4.92,3.25,1.93,5.1,3.37,2,4.66,3.14,1.9
Brazil,Serie A,2023,3/9/2023,20:00,Fluminense,Fortaleza,1,0,H,1.95,3.45,4.41,1.98,3.6,4.88,1.89,3.42,4.23
Brazil,Serie A,2023,3/9/2023,22:30,America MG,Santos,2,0,H,2.21,3.2,3.8,2.26,3.4,3.9,2.16,3.16,3.56
Brazil,Serie A,2023,3/9/2023,22:30,Bahia,Vasco,1,1,D,2.11,3.33,3.95,2.17,3.45,4.07,2.06,3.26,3.73
Brazil,Serie A,2023,3/9/2023,22:30,Cruzeiro,Bragantino,0,0,D,2.47,3.14,3.29,2.52,3.22,3.36,2.41,3.08,3.13
Brazil,Serie A,2023,14/09/2023,1:30,Flamengo RJ,Athletico-PR,0,3,A,1.81,3.58,5.02,1.83,4.1,5.6,1.77,3.59,4.74
Brazil,Serie A,2023,14/09/2023,1:30,Internacional,Sao Paulo,2,1,H,2.71,3.06,3.01,2.73,3.2,3.3,2.52,3.01,3.06
Brazil,Serie A,2023,14/09/2023,23:00,Fortaleza,Corinthians,2,1,H,1.6,3.87,6.84,1.62,4,6.9,1.58,3.76,6.33
Brazil,Serie A,2023,14/09/2023,23:00,Santos,Cruzeiro,0,3,A,2.4,3.12,3.44,2.55,3.2,3.58,2.38,3.02,3.3
Brazil,Serie A,2023,15/09/2023,0:00,Coritiba,Bahia,2,4,A,2.66,3.22,2.94,2.73,3.3,3.1,2.53,3.18,2.89
Brazil,Serie A,2023,15/09/2023,1:30,Bragantino,Gremio,2,0,H,1.72,3.86,5.26,1.81,4.1,5.26,1.72,3.8,4.77
Brazil,Serie A,2023,16/09/2023,0:00,Cuiaba,America MG,2,2,D,1.88,3.5,4.67,1.97,3.59,4.8,1.88,3.35,4.43
Brazil,Serie A,2023,16/09/2023,1:30,Palmeiras,Goias,1,0,H,1.29,5.59,13.03,1.3,6.15,14,1.27,5.47,11.7
Brazil,Serie A,2023,16/09/2023,20:00,Vasco,Fluminense,4,2,H,3.57,3.15,2.32,3.63,3.22,2.39,3.38,3.09,2.29
Brazil,Serie A,2023,17/09/2023,1:00,Atletico-MG,Botafogo RJ,1,0,H,2.32,3.24,3.48,2.37,3.35,3.81,2.23,3.14,3.46
Brazil,Serie A,2023,19/09/2023,0:00,Bahia,Santos,1,2,A,1.67,3.74,6.04,1.72,3.86,6.04,1.67,3.65,5.39
Brazil,Serie A,2023,19/09/2023,1:00,Corinthians,Gremio,4,4,D,2.5,3.18,3.19,2.62,3.3,3.2,2.48,3.09,3.01
Brazil,Serie A,2023,20/09/2023,1:30,America MG,Bragantino,0,2,A,2.97,3.52,2.46,3.14,3.7,2.52,2.92,3.39,2.39
Brazil,Serie A,2023,20/09/2023,23:00,Goias,Flamengo RJ,0,0,D,2.96,3.2,2.62,3.24,3.26,2.74,2.92,3.1,2.55
Brazil,Serie A,2023,21/09/2023,1:30,Fluminense,Cruzeiro,1,0,H,1.83,3.59,4.9,2.01,3.63,5,1.84,3.44,4.48
Brazil,Serie A,2023,21/09/2023,1:30,Sao Paulo,Fortaleza,1,2,A,2.4,3.22,3.3,2.49,3.35,3.37,2.37,3.17,3.13
Brazil,Serie A,2023,21/09/2023,23:00,Vasco,Coritiba,5,1,H,1.58,3.9,6.79,1.63,4.25,6.8,1.58,3.82,6.2
Brazil,Serie A,2023,21/09/2023,23:30,Athletico-PR,Internacional,2,1,H,1.67,3.79,5.96,1.7,3.88,6,1.66,3.64,5.6
Brazil,Serie A,2023,22/09/2023,1:30,Gremio,Palmeiras,1,0,H,3.1,3.34,2.47,3.26,3.39,2.52,3.03,3.26,2.39
Brazil,Serie A,2023,23/09/2023,0:00,Corinthians,Botafogo RJ,1,0,H,2.91,2.99,2.86,3,3.15,2.89,2.83,2.97,2.74
Brazil,Serie A,2023,24/09/2023,1:00,Atletico-MG,Cuiaba,1,0,H,1.57,3.69,8.03,1.66,3.69,8.04,1.58,3.54,6.97
Brazil,Serie A,2023,26/09/2023,0:00,America MG,Vasco,0,1,A,2.84,3.36,2.64,3.05,3.45,2.72,2.78,3.25,2.55
Brazil,Serie A,2023,27/09/2023,23:00,Sao Paulo,Coritiba,2,1,H,1.48,4.49,7.54,1.5,5,9,1.45,4.37,7.27
Brazil,Serie A,2023,30/09/2023,20:00,Flamengo RJ,Bahia,1,0,H,1.54,4.35,6.51,1.58,4.4,6.97,1.53,4.2,6.19
Brazil,Serie A,2023,30/09/2023,20:00,Fortaleza,Gremio,1,1,D,2.64,3.29,2.9,2.69,3.35,2.97,2.57,3.22,2.8
Brazil,Serie A,2023,30/09/2023,22:30,Cuiaba,Fluminense,3,0,H,2.33,3.1,3.62,2.4,3.22,3.86,2.26,3.07,3.49
Brazil,Serie A,2023,30/09/2023,22:30,Sao Paulo,Corinthians,2,1,H,1.52,3.96,8.24,1.6,4.09,8.6,1.52,3.82,7.48
Brazil,Serie A,2023,1/10/2023,1:00,Internacional,Atletico-MG,0,2,A,3.78,3.06,2.36,4.04,3.16,2.36,3.57,3.01,2.26
Brazil,Serie A,2023,1/10/2023,20:00,Coritiba,Athletico-PR,2,0,H,3.68,3.26,2.22,3.68,3.35,2.28,3.49,3.21,2.18
Brazil,Serie A,2023,1/10/2023,20:00,Cruzeiro,America MG,1,1,D,1.74,3.8,5.18,1.74,3.97,5.5,1.69,3.78,4.99
Brazil,Serie A,2023,1/10/2023,20:00,Santos,Vasco,4,1,H,2.6,3.11,3.11,2.64,3.26,3.16,2.53,3.09,2.96
Brazil,Serie A,2023,1/10/2023,22:30,Bragantino,Palmeiras,2,1,H,1.68,4.01,5.3,1.97,4.01,5.3,1.73,3.76,4.73
Brazil,Serie A,2023,3/10/2023,0:00,Botafogo RJ,Goias,1,1,D,1.65,3.68,6.45,1.7,4.25,7,1.63,3.66,5.94
Brazil,Serie A,2023,7/10/2023,20:00,Goias,Bahia,4,6,A,2.5,3.14,3.24,2.52,3.24,3.47,2.41,3.12,3.12
Brazil,Serie A,2023,7/10/2023,22:30,Vasco,Sao Paulo,0,0,D,2.65,3.14,3.01,2.79,3.29,3.16,2.57,3.09,2.9
Brazil,Serie A,2023,8/10/2023,1:00,Corinthians,Flamengo RJ,1,1,D,3.68,3.16,2.27,3.82,3.22,2.46,3.43,3.09,2.26
Brazil,Serie A,2023,8/10/2023,20:00,Fluminense,Botafogo RJ,0,2,A,1.95,3.52,4.29,2.05,3.52,4.33,1.97,3.34,4.01
Brazil,Serie A,2023,8/10/2023,20:00,Internacional,Gremio,3,2,H,2.29,3.26,3.53,2.34,3.28,3.61,2.26,3.18,3.32
Brazil,Serie A,2023,8/10/2023,20:00,Palmeiras,Santos,1,2,A,1.44,4.48,8.73,1.48,4.6,9.2,1.43,4.3,7.81
Brazil,Serie A,2023,8/10/2023,22:30,Athletico-PR,Bragantino,1,1,D,2.76,3.22,2.82,2.76,3.3,2.99,2.59,3.17,2.8
Brazil,Serie A,2023,8/10/2023,22:30,Atletico-MG,Coritiba,1,2,A,1.39,4.75,9.8,1.4,5.1,11,1.36,4.67,9.22
Brazil,Serie A,2023,8/10/2023,22:30,Fortaleza,America MG,3,2,H,1.53,4.43,6.46,1.56,4.6,6.6,1.52,4.22,6.17
Brazil,Serie A,2023,15/10/2023,1:00,Cuiaba,Cruzeiro,0,0,D,2.47,2.95,3.53,2.58,3.05,3.7,2.37,2.93,3.42
Brazil,Serie A,2023,18/10/2023,23:00,Gremio,Athletico-PR,1,2,A,2.11,3.33,3.92,2.15,3.48,4.11,2.06,3.28,3.76
Brazil,Serie A,2023,19/10/2023,0:00,America MG,Botafogo RJ,1,2,A,2.9,3.26,2.67,3.03,3.38,2.7,2.84,3.22,2.54
Brazil,Serie A,2023,19/10/2023,0:00,Coritiba,Cuiaba,0,3,A,2.61,2.94,3.29,2.61,3.01,3.5,2.5,2.92,3.19
Brazil,Serie A,2023,19/10/2023,1:30,Bahia,Internacional,1,0,H,2.07,3.37,4.04,2.1,3.45,4.1,2.05,3.28,3.81
Brazil,Serie A,2023,19/10/2023,1:30,Goias,Sao Paulo,2,0,H,3.79,3.19,2.22,3.79,3.21,2.4,3.44,3.1,2.26
Brazil,Serie A,2023,19/10/2023,1:30,Vasco,Fortaleza,1,0,H,2.32,3.19,3.53,2.4,3.3,3.56,2.28,3.16,3.31
Brazil,Serie A,2023,19/10/2023,23:00,Cruzeiro,Flamengo RJ,0,2,A,3.55,3.22,2.3,3.55,3.28,2.37,3.34,3.17,2.26
Brazil,Serie A,2023,19/10/2023,23:00,Palmeiras,Atletico-MG,0,2,A,1.74,3.51,5.87,1.93,3.55,5.87,1.76,3.4,5.18
Brazil,Serie A,2023,20/10/2023,0:00,Santos,Bragantino,1,3,A,3.2,3.39,2.38,3.26,3.47,2.43,3.05,3.3,2.35
Brazil,Serie A,2023,20/10/2023,1:30,Fluminense,Corinthians,3,3,D,1.65,3.9,5.98,1.7,4.1,6.4,1.61,3.81,5.78
Brazil,Serie A,2023,21/10/2023,22:30,Bahia,Fortaleza,2,0,H,2.09,3.39,3.93,2.37,3.52,3.98,2.1,3.34,3.57
Brazil,Serie A,2023,21/10/2023,22:30,Cuiaba,Goias,1,1,D,2.05,3.18,4.4,2.06,3.31,4.64,2,3.12,4.23
Brazil,Serie A,2023,21/10/2023,22:30,Sao Paulo,Gremio,3,0,H,1.6,4.04,6.32,1.74,4.2,6.8,1.58,3.94,5.9
Brazil,Serie A,2023,22/10/2023,19:00,Botafogo RJ,Athletico-PR,1,1,D,1.9,3.35,4.87,2.05,3.53,4.92,1.9,3.36,4.35
Brazil,Serie A,2023,22/10/2023,20:00,Atletico-MG,Cruzeiro,0,1,A,1.92,3.17,5.2,1.95,3.49,5.55,1.87,3.18,4.92
Brazil,Serie A,2023,22/10/2023,20:00,Flamengo RJ,Vasco,1,0,H,1.7,3.77,5.61,1.7,3.99,6.02,1.66,3.73,5.38
Brazil,Serie A,2023,22/10/2023,20:00,Internacional,Santos,7,1,H,1.54,4.08,7.28,1.62,4.1,7.3,1.55,3.9,6.51
Brazil,Serie A,2023,22/10/2023,22:30,Bragantino,Fluminense,1,0,H,1.76,3.9,4.85,1.79,3.97,5,1.74,3.77,4.58
Brazil,Serie A,2023,22/10/2023,22:30,Corinthians,America MG,1,1,D,2.09,3.29,4.08,2.13,3.58,4.33,2.02,3.3,3.86
Brazil,Serie A,2023,22/10/2023,22:30,Coritiba,Palmeiras,0,2,A,5.19,3.57,1.79,5.2,3.65,1.98,4.63,3.47,1.81
Brazil,Serie A,2023,25/10/2023,23:00,Athletico-PR,America MG,3,2,H,1.58,4.31,6.03,1.61,4.4,6.75,1.55,4.19,5.81
Brazil,Serie A,2023,25/10/2023,23:00,Bragantino,Atletico-MG,1,2,A,1.88,3.47,4.8,1.99,3.47,5,1.89,3.36,4.4
Brazil,Serie A,2023,25/10/2023,23:00,Fluminense,Goias,5,3,H,1.61,4.15,5.9,1.66,4.25,6.4,1.59,4.03,5.59
Brazil,Serie A,2023,26/10/2023,0:00,Cruzeiro,Bahia,3,0,H,2,3.26,4.51,2.05,3.5,5.31,1.95,3.28,4.25
Brazil,Serie A,2023,26/10/2023,0:00,Palmeiras,Sao Paulo,5,0,H,2.09,3.25,4.15,2.12,3.32,4.4,2.02,3.19,4.04
Brazil,Serie A,2023,26/10/2023,1:30,Cuiaba,Corinthians,0,1,A,2.23,3.1,3.88,2.29,3.17,3.9,2.18,3.04,3.73
Brazil,Serie A,2023,26/10/2023,1:30,Gremio,Flamengo RJ,3,2,H,4.14,3.4,2.03,4.51,3.46,2.23,3.84,3.31,2.04
Brazil,Serie A,2023,26/10/2023,23:00,Vasco,Internacional,1,2,A,2.18,3.2,3.87,2.32,3.27,3.87,2.18,3.17,3.54
Brazil,Serie A,2023,27/10/2023,1:30,Santos,Coritiba,2,1,H,1.68,4.09,5.21,1.8,4.2,5.48,1.67,3.96,4.95
Brazil,Serie A,2023,28/10/2023,23:00,America MG,Gremio,3,4,A,2.32,3.56,3.16,2.46,3.6,3.3,2.26,3.46,3.06
Brazil,Serie A,2023,28/10/2023,23:00,Palmeiras,Bahia,1,0,H,1.34,5.16,10.94,1.47,5.2,11,1.35,4.83,9.21
Brazil,Serie A,2023,29/10/2023,1:00,Atletico-MG,Fluminense,2,0,H,1.78,3.57,5.37,1.8,3.8,5.75,1.73,3.53,5.11
Brazil,Serie A,2023,29/10/2023,19:00,Athletico-PR,Sao Paulo,1,1,D,2.09,3.4,3.91,2.1,3.51,4.1,2.04,3.27,3.82
Brazil,Serie A,2023,29/10/2023,19:00,Goias,Vasco,1,1,D,2.5,3.09,3.29,2.57,3.19,3.33,2.44,3.05,3.13
Brazil,Serie A,2023,29/10/2023,21:30,Corinthians,Santos,1,1,D,2.18,3.25,3.83,2.21,3.35,3.9,2.12,3.22,3.62
Brazil,Serie A,2023,29/10/2023,21:30,Internacional,Coritiba,3,4,A,1.41,4.85,8.62,1.44,5,9,1.39,4.66,7.98
Brazil,Serie A,2023,29/10/2023,23:00,Botafogo RJ,Cuiaba,0,1,A,1.68,3.67,6.14,1.72,3.85,6.5,1.65,3.59,5.78
Brazil,Serie A,2023,31/10/2023,22:00,Bahia,Fluminense,1,0,H,1.5,4.49,7.16,1.51,4.79,8,1.46,4.42,6.78
Brazil,Serie A,2023,1/11/2023,22:00,Corinthians,Athletico-PR,1,0,H,2.73,3,3.05,2.94,3.1,3.09,2.66,2.98,2.89
Brazil,Serie A,2023,1/11/2023,22:00,Internacional,America MG,1,1,D,1.58,4.38,5.87,1.62,4.6,6.1,1.56,4.23,5.46
Brazil,Serie A,2023,1/11/2023,23:00,Coritiba,Gremio,1,2,A,3.22,3.68,2.24,3.32,3.8,2.28,3.09,3.57,2.2
Brazil,Serie A,2023,1/11/2023,23:00,Flamengo RJ,Santos,1,2,A,1.47,4.52,7.59,1.52,4.58,8,1.46,4.3,6.97
Brazil,Serie A,2023,2/11/2023,0:30,Atletico-MG,Fortaleza,3,1,H,1.73,3.71,5.48,1.81,3.77,5.64,1.72,3.56,5.13
Brazil,Serie A,2023,2/11/2023,0:30,Botafogo RJ,Palmeiras,3,4,A,3.14,3.2,2.52,3.21,3.26,2.63,2.97,3.12,2.49
Brazil,Serie A,2023,2/11/2023,20:00,Cuiaba,Vasco,0,2,A,2.67,3.03,3.1,2.71,3.09,3.15,2.59,2.98,2.98
Brazil,Serie A,2023,2/11/2023,21:00,Goias,Bragantino,0,2,A,3.29,3.44,2.31,3.4,3.47,2.38,3.17,3.32,2.27
Brazil,Serie A,2023,2/11/2023,23:00,Sao Paulo,Cruzeiro,1,0,H,1.91,3.34,4.86,1.96,3.47,5.2,1.89,3.24,4.56
Brazil,Serie A,2023,4/11/2023,22:30,America MG,Atletico-MG,1,1,D,4.61,3.73,1.83,5.2,3.8,1.86,4.36,3.64,1.8
Brazil,Serie A,2023,4/11/2023,22:30,Gremio,Bahia,1,0,H,1.76,3.83,4.79,1.78,3.85,5.2,1.72,3.77,4.69
Brazil,Serie A,2023,5/11/2023,0:30,Palmeiras,Athletico-PR,1,0,H,1.7,3.87,5.44,1.71,4,6.4,1.67,3.76,5.21
Brazil,Serie A,2023,5/11/2023,19:00,Bragantino,Corinthians,1,0,H,1.6,4.22,5.87,1.65,4.33,6.2,1.59,4.03,5.56
Brazil,Serie A,2023,5/11/2023,19:00,Cruzeiro,Internacional,1,2,A,2.21,3.06,4.02,2.21,3.22,4.02,2.13,3.15,3.69
Brazil,Serie A,2023,5/11/2023,19:00,Fortaleza,Flamengo RJ,0,2,A,2.58,3.16,3.09,2.65,3.24,3.13,2.49,3.13,2.94
Brazil,Serie A,2023,5/11/2023,21:30,Coritiba,Goias,0,1,A,2.7,3.33,2.8,2.74,3.41,2.95,2.6,3.26,2.71
Brazil,Serie A,2023,6/11/2023,22:00,Vasco,Botafogo RJ,1,0,H,2.35,3.39,3.26,2.49,3.39,3.28,2.32,3.25,3.14
Brazil,Serie A,2023,7/11/2023,0:00,Santos,Cuiaba,0,0,D,1.79,3.52,5.3,1.96,3.52,5.5,1.79,3.37,4.93
Brazil,Serie A,2023,8/11/2023,22:00,America MG,Coritiba,0,3,A,1.75,4.03,4.77,1.79,4.1,4.9,1.72,3.91,4.53
Brazil,Serie A,2023,8/11/2023,22:00,Internacional,Fluminense,0,0,D,1.88,3.59,4.52,1.94,3.74,5.2,1.86,3.5,4.29
Brazil,Serie A,2023,8/11/2023,23:00,Athletico-PR,Fortaleza,1,1,D,2.01,3.46,4.12,2.07,3.56,4.3,1.98,3.38,3.91
Brazil,Serie A,2023,8/11/2023,23:00,Sao Paulo,Bragantino,1,0,H,3.25,3.3,2.38,3.3,3.41,2.5,3.07,3.25,2.36
Brazil,Serie A,2023,9/11/2023,0:30,Flamengo RJ,Palmeiras,3,0,H,2.46,3.29,3.16,2.56,3.33,3.23,2.4,3.2,3.06
Brazil,Serie A,2023,9/11/2023,22:00,Corinthians,Atletico-MG,1,1,D,2.89,2.92,2.95,3.01,3,3.04,2.81,2.87,2.84
Brazil,Serie A,2023,9/11/2023,22:00,Goias,Santos,0,1,A,2.19,3.28,3.76,2.24,3.37,3.76,2.15,3.27,3.52
Brazil,Serie A,2023,9/11/2023,23:00,Bahia,Cuiaba,0,3,A,1.86,3.45,4.93,1.91,3.52,4.96,1.85,3.36,4.59
Brazil,Serie A,2023,9/11/2023,23:00,Botafogo RJ,Gremio,3,4,A,1.95,3.71,4.03,1.99,3.84,4.2,1.92,3.62,3.86
Brazil,Serie A,2023,11/11/2023,19:00,Coritiba,Cruzeiro,1,0,H,3.63,3.35,2.2,3.74,3.47,2.33,3.43,3.28,2.17
Brazil,Serie A,2023,11/11/2023,21:30,Flamengo RJ,Fluminense,1,1,D,1.96,3.58,4.16,2.05,3.59,4.3,1.96,3.47,3.86
Brazil,Serie A,2023,12/11/2023,0:00,Palmeiras,Internacional,3,0,H,1.65,4,5.68,1.65,4.3,6.2,1.61,3.91,5.53
Brazil,Serie A,2023,12/11/2023,19:00,Bragantino,Botafogo RJ,2,2,D,1.74,3.88,5.07,1.78,4,5.3,1.7,3.78,4.82
Brazil,Serie A,2023,12/11/2023,19:00,Gremio,Corinthians,0,1,A,1.66,3.92,5.54,1.71,3.96,5.92,1.66,3.72,5.32
Brazil,Serie A,2023,12/11/2023,21:30,Atletico-MG,Goias,2,1,H,1.59,3.91,6.91,1.61,4.02,7.2,1.56,3.83,6.38
Brazil,Serie A,2023,12/11/2023,21:30,Bahia,Athletico-PR,1,1,D,2.3,3.31,3.44,2.45,3.5,3.5,2.31,3.23,3.18
Brazil,Serie A,2023,12/11/2023,21:30,Cuiaba,Fortaleza,2,1,H,2.9,2.81,3.05,2.92,3,3.14,2.75,2.84,2.93
Brazil,Serie A,2023,12/11/2023,21:30,Santos,Sao Paulo,0,0,D,2.77,3.03,2.97,2.83,3.16,3.02,2.64,3,2.88
Brazil,Serie A,2023,12/11/2023,21:30,Vasco,America MG,2,1,H,1.5,4.47,7.08,1.53,4.7,8.04,1.47,4.31,6.9
Brazil,Serie A,2023,18/11/2023,21:30,Fortaleza,Cruzeiro,0,1,A,2.01,3.25,4.5,2.04,3.27,4.84,1.97,3.17,4.31
Brazil,Serie A,2023,22/11/2023,22:00,Cruzeiro,Vasco,2,2,D,2.18,3.09,4.05,2.23,3.18,4.2,2.13,3.04,3.86
Brazil,Serie A,2023,23/11/2023,0:30,Fluminense,Sao Paulo,1,0,H,2.25,3.21,3.68,2.29,3.27,3.85,2.19,3.14,3.54
Brazil,Serie A,2023,23/11/2023,22:00,Fortaleza,Botafogo RJ,2,2,D,2.19,3.48,3.52,2.23,3.55,3.6,2.15,3.36,3.43
Brazil,Serie A,2023,24/11/2023,0:30,Flamengo RJ,Bragantino,1,0,H,2.14,3.49,3.65,2.21,3.58,3.72,2.1,3.42,3.48
Brazil,Serie A,2023,25/11/2023,0:00,Corinthians,Bahia,1,5,A,2.1,3.2,4.16,2.15,3.35,4.2,2.07,3.16,3.9
Brazil,Serie A,2023,25/11/2023,22:30,Athletico-PR,Vasco,0,0,D,1.99,3.45,4.24,2.08,3.56,4.35,1.95,3.37,4.04
Brazil,Serie A,2023,26/11/2023,0:00,Fluminense,Coritiba,2,1,H,1.33,5.39,10.37,1.39,5.5,11,1.33,5.11,9.36
Brazil,Serie A,2023,26/11/2023,19:00,Atletico-MG,Gremio,3,0,H,1.77,3.75,5.05,1.79,3.87,5.2,1.74,3.66,4.8
Brazil,Serie A,2023,26/11/2023,19:00,Botafogo RJ,Santos,1,1,D,1.84,3.55,4.89,1.9,3.64,5,1.83,3.46,4.57
Brazil,Serie A,2023,26/11/2023,21:30,America MG,Flamengo RJ,0,3,A,8.52,5.02,1.4,8.52,5.2,1.44,7.61,4.83,1.4
Brazil,Serie A,2023,26/11/2023,21:30,Fortaleza,Palmeiras,2,2,D,3.22,3.22,2.46,3.52,3.31,2.48,3.17,3.15,2.36
Brazil,Serie A,2023,26/11/2023,21:30,Internacional,Bragantino,1,0,H,2.58,3.3,2.97,2.67,3.46,3.11,2.47,3.29,2.89
Brazil,Serie A,2023,26/11/2023,21:30,Sao Paulo,Cuiaba,0,0,D,1.7,3.5,6.32,1.79,3.7,7,1.66,3.47,6.16
Brazil,Serie A,2023,28/11/2023,0:00,Goias,Cruzeiro,0,1,A,2.95,3.11,2.73,3.11,3.18,2.92,2.81,3.07,2.68
Brazil,Serie A,2023,29/11/2023,0:30,Vasco,Corinthians,2,4,A,2,3.23,4.55,2.06,3.29,4.55,1.99,3.12,4.28
Brazil,Serie A,2023,29/11/2023,22:00,Santos,Fluminense,0,3,A,2.6,3.23,3,2.6,3.36,3.53,2.43,3.21,3.04
Brazil,Serie A,2023,29/11/2023,22:30,Flamengo RJ,Atletico-MG,0,3,A,1.74,3.72,5.36,1.94,3.84,5.69,1.73,3.62,5.04
Brazil,Serie A,2023,29/11/2023,23:00,Bahia,Sao Paulo,0,1,A,2.31,3.13,3.62,2.38,3.25,3.62,2.25,3.14,3.45
Brazil,Serie A,2023,29/11/2023,23:00,Cuiaba,Internacional,0,2,A,3.19,2.86,2.75,3.22,2.95,2.97,3.07,2.84,2.66
Brazil,Serie A,2023,30/11/2023,0:30,Coritiba,Botafogo RJ,1,1,D,4.87,3.78,1.78,5.2,3.92,1.81,4.69,3.69,1.76
